Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.6306	57	1	27	LastDelay	0.0164945	16494.5	1	2
10.6306	57	1	27	FullDelay	0.0164945	16494.5	1	2
10.6482	69	1	30	LastDelay	0.0594514	59451.4	1	3
10.6482	69	1	30	FullDelay	0.0594514	59451.4	1	3
10.6738	65	1	34	LastDelay	0	0	1	6
10.6738	65	1	34	FullDelay	0	0	1	6
10.7344	53	1	33	LastDelay	0.0494856	49485.6	1	4
10.7344	53	1	33	FullDelay	1.84949	1.84949e+06	2	4
10.7438	65	1	33	LastDelay	0.270033	270033	1	6
10.7438	65	1	33	FullDelay	0.270033	270033	1	6
10.7888	69	1	31	LastDelay	0	0	1	3
10.7888	69	1	31	FullDelay	0	0	1	3
10.8177	57	1	28	LastDelay	0.00356724	3567.24	1	3
10.8177	57	1	28	FullDelay	0.00356724	3567.24	1	3
10.8738	65	1	35	LastDelay	0	0	1	4
10.8738	65	1	35	FullDelay	0	0	1	4
10.9337	53	1	39	LastDelay	0.0487691	48769.1	1	4
10.9337	53	1	39	FullDelay	0.0487691	48769.1	1	4
11.0328	57	1	29	LastDelay	0.018689	18689	1	2
11.0328	57	1	29	FullDelay	0.018689	18689	1	2
11.0514	69	1	32	LastDelay	0.0625891	62589.1	1	3
11.0514	69	1	32	FullDelay	0.0625891	62589.1	1	3
11.0515	45	1	32	LastDelay	0.446711	446711	1	3
11.0515	45	1	32	FullDelay	2.44671	2.44671e+06	2	3
11.0738	65	1	36	LastDelay	0	0	1	3
11.0738	65	1	36	FullDelay	0	0	1	3
11.1568	53	1	40	LastDelay	0.0718374	71837.4	1	5
11.1568	53	1	40	FullDelay	0.0718374	71837.4	1	5
11.2155	61	1	37	LastDelay	0.110015	110015	1	8
11.2155	61	1	37	FullDelay	0.110015	110015	1	8
11.2177	57	1	30	LastDelay	0.00358022	3580.22	1	2
11.2177	57	1	30	FullDelay	0.00358022	3580.22	1	2
11.2703	45	1	35	LastDelay	0.0655622	65562.2	1	4
11.2703	45	1	35	FullDelay	2.06556	2.06556e+06	2	4
11.2738	65	1	37	LastDelay	0	0	1	14
11.2738	65	1	37	FullDelay	0	0	1	14
11.3204	53	1	41	LastDelay	0.0354306	35430.6	1	4
11.3204	53	1	41	FullDelay	0.0354306	35430.6	1	4
11.3743	61	1	38	LastDelay	0.0688054	68805.4	1	4
11.3743	61	1	38	FullDelay	0.0688054	68805.4	1	4
11.4178	57	1	31	LastDelay	0.00371021	3710.21	1	2
11.4178	57	1	31	FullDelay	0.00371021	3710.21	1	2
11.4341	69	1	34	LastDelay	0.0452689	45268.9	1	4
11.4341	69	1	34	FullDelay	0.0452689	45268.9	1	4
11.4602	45	1	36	LastDelay	0.0554292	55429.2	1	4
11.4602	45	1	36	FullDelay	2.05543	2.05543e+06	2	4
11.4738	65	1	38	LastDelay	0	0	1	7
11.4738	65	1	38	FullDelay	0	0	1	7
11.4908	45	1	34	LastDelay	0.486005	486005	1	14
11.4908	45	1	34	FullDelay	2.486	2.486e+06	2	14
11.5584	53	1	42	LastDelay	0.0734314	73431.4	1	5
11.5584	53	1	42	FullDelay	0.0734314	73431.4	1	5
11.5759	49	1	37	LastDelay	0.0469849	46984.9	1	11
11.5759	49	1	37	FullDelay	0.0469849	46984.9	1	11
11.6178	57	1	32	LastDelay	0.0036712	3671.2	1	2
11.6178	57	1	32	FullDelay	0.0036712	3671.2	1	2
11.672	45	1	39	LastDelay	0.0672357	67235.7	1	4
11.672	45	1	39	FullDelay	0.0672357	67235.7	1	4
11.6738	65	1	39	LastDelay	0	0	1	4
11.6738	65	1	39	FullDelay	0	0	1	4
11.6774	69	1	35	LastDelay	0.0886446	88644.6	1	3
11.6774	69	1	35	FullDelay	0.0886446	88644.6	1	3
11.7289	49	1	38	LastDelay	0	0	1	8
11.7289	49	1	38	FullDelay	0	0	1	8
11.759	53	1	43	LastDelay	0.0740735	74073.5	1	4
11.759	53	1	43	FullDelay	0.0740735	74073.5	1	4
11.7923	69	1	36	LastDelay	0.00352814	3528.14	1	12
11.7923	69	1	36	FullDelay	0.00352814	3528.14	1	12
11.8342	57	1	33	LastDelay	0.0200752	20075.2	1	2
11.8342	57	1	33	FullDelay	0.0200752	20075.2	1	2
11.8343	69	1	33	LastDelay	0.645469	645469	1	3
11.8343	69	1	33	FullDelay	0.645469	645469	1	3
11.8371	45	1	33	LastDelay	1.03237	1.03237e+06	1	4
11.8371	45	1	33	FullDelay	3.03237	3.03237e+06	2	4
11.8684	45	1	40	LastDelay	0.0635975	63597.5	1	6
11.8684	45	1	40	FullDelay	0.0635975	63597.5	1	6
11.8738	65	1	40	LastDelay	0	0	1	7
11.8738	65	1	40	FullDelay	0	0	1	7
11.9631	53	1	44	LastDelay	0.078189	78189	1	4
11.9631	53	1	44	FullDelay	0.078189	78189	1	4
11.9888	69	1	37	LastDelay	0	0	1	3
11.9888	69	1	37	FullDelay	0	0	1	3
12.0177	57	1	25	LastDelay	0.00356719	3567.19	1	2
12.0177	57	1	25	FullDelay	1.80357	1.80357e+06	2	2
12.0405	45	1	41	LastDelay	0.0356931	35693.1	1	3
12.0405	45	1	41	FullDelay	0.0356931	35693.1	1	3
12.0738	65	1	41	LastDelay	0	0	1	4
12.0738	65	1	41	FullDelay	0	0	1	4
12.1123	61	1	31	LastDelay	0.00681575	6815.76	1	12
12.1123	61	1	31	FullDelay	2.60682	2.60682e+06	2	12
12.1275	53	1	45	LastDelay	0.0425192	42519.2	1	6
12.1275	53	1	45	FullDelay	0.0425192	42519.2	1	6
12.1888	69	1	38	LastDelay	0	0	1	3
12.1888	69	1	38	FullDelay	0	0	1	3
12.2178	57	1	34	LastDelay	0.00367118	3671.18	1	2
12.2178	57	1	34	FullDelay	0.00367118	3671.18	1	2
12.251	45	1	42	LastDelay	0.0462236	46223.6	1	6
12.251	45	1	42	FullDelay	0.0462236	46223.6	1	6
12.2738	65	1	42	LastDelay	0	0	1	5
12.2738	65	1	42	FullDelay	0	0	1	5
12.3241	53	1	46	LastDelay	0.0391317	39131.7	1	4
12.3241	53	1	46	FullDelay	0.0391317	39131.7	1	4
12.4141	57	1	35	LastDelay	0	0	1	2
12.4141	57	1	35	FullDelay	0	0	1	2
12.4666	69	1	39	LastDelay	0.0777962	77796.2	1	4
12.4666	69	1	39	FullDelay	0.0777962	77796.2	1	4
12.5208	53	1	47	LastDelay	0.0358951	35895.1	1	4
12.5208	53	1	47	FullDelay	0.0358951	35895.1	1	4
12.5767	49	1	34	LastDelay	0.047834	47834	1	9
12.5767	49	1	34	FullDelay	1.64783	1.64783e+06	2	9
12.5888	69	1	40	LastDelay	0	0	1	14
12.5888	69	1	40	FullDelay	0	0	1	14
12.63	57	1	36	LastDelay	0.0159022	15902.2	1	2
12.63	57	1	36	FullDelay	0.0159022	15902.2	1	2
12.6603	45	1	44	LastDelay	0.055531	55531	1	4
12.6603	45	1	44	FullDelay	0.055531	55531	1	4
12.6738	65	1	44	LastDelay	0	0	1	6
12.6738	65	1	44	FullDelay	0	0	1	6
12.8178	57	1	37	LastDelay	0.00371016	3710.16	1	2
12.8178	57	1	37	FullDelay	0.00371016	3710.16	1	2
12.8416	49	1	35	LastDelay	0.112736	112736	1	9
12.8416	49	1	35	FullDelay	1.71274	1.71274e+06	2	9
12.8464	69	1	41	LastDelay	0.0575723	57572.3	1	13
12.8464	69	1	41	FullDelay	0.0575723	57572.3	1	13
12.8733	61	1	35	LastDelay	0.167828	167828	1	15
12.8733	61	1	35	FullDelay	2.16783	2.16783e+06	2	15
12.8737	45	1	45	LastDelay	0.0688923	68892.3	1	3
12.8737	45	1	45	FullDelay	0.0688923	68892.3	1	3
12.8738	65	1	45	LastDelay	0	0	1	5
12.8738	65	1	45	FullDelay	0	0	1	5
13.0178	57	1	38	LastDelay	0.00367115	3671.15	1	2
13.0178	57	1	38	FullDelay	0.00367115	3671.15	1	2
13.0532	69	1	42	LastDelay	0.0644439	64443.9	1	13
13.0532	69	1	42	FullDelay	0.0644439	64443.9	1	13
13.0549	45	1	46	LastDelay	0.0501153	50115.3	1	3
13.0549	45	1	46	FullDelay	0.0501153	50115.3	1	3
13.0738	65	1	46	LastDelay	0	0	1	4
13.0738	65	1	46	FullDelay	0	0	1	4
13.1334	61	1	39	LastDelay	0.027912	27912	1	5
13.1334	61	1	39	FullDelay	1.62791	1.62791e+06	2	5
13.149	49	1	39	LastDelay	1.22012	1.22012e+06	1	9
13.149	49	1	39	FullDelay	1.22012	1.22012e+06	1	9
13.1626	53	1	50	LastDelay	0.0776568	77656.8	1	5
13.1626	53	1	50	FullDelay	0.0776568	77656.8	1	5
13.2141	57	1	39	LastDelay	0	0	1	2
13.2141	57	1	39	FullDelay	0	0	1	2
13.2738	65	1	47	LastDelay	0	0	1	4
13.2738	65	1	47	FullDelay	0	0	1	4
13.2876	45	1	43	LastDelay	0.882787	882787	1	3
13.2876	45	1	43	FullDelay	0.882787	882787	1	3
13.2877	69	1	43	LastDelay	0.0989247	98924.7	1	4
13.2877	69	1	43	FullDelay	0.0989247	98924.7	1	4
13.3591	53	1	51	LastDelay	0.0741845	74184.5	1	5
13.3591	53	1	51	FullDelay	0.0741845	74184.5	1	5
13.4332	57	1	40	LastDelay	0.019022	19022	1	3
13.4332	57	1	40	FullDelay	0.019022	19022	1	3
13.4382	69	1	44	LastDelay	0.049453	49453	1	12
13.4382	69	1	44	FullDelay	0.049453	49453	1	12
13.4546	45	1	48	LastDelay	0.0497804	49780.4	1	3
13.4546	45	1	48	FullDelay	0.0497804	49780.4	1	3
13.5211	53	1	52	LastDelay	0.0361552	36155.2	1	4
13.5211	53	1	52	FullDelay	0.0361552	36155.2	1	4
13.6171	53	1	48	LastDelay	0.932209	932209	1	5
13.6171	53	1	48	FullDelay	0.932209	932209	1	5
13.6202	65	1	48	LastDelay	0.146416	146416	1	6
13.6202	65	1	48	FullDelay	0.146416	146416	1	6
13.6301	57	1	41	LastDelay	0.015917	15917	1	2
13.6301	57	1	41	FullDelay	0.015917	15917	1	2
13.6568	69	1	45	LastDelay	0.0680044	68004.4	1	11
13.6568	69	1	45	FullDelay	0.0680044	68004.4	1	11
13.7246	53	1	53	LastDelay	0.0396631	39663.1	1	4
13.7246	53	1	53	FullDelay	0.0396631	39663.1	1	4
13.7876	61	1	44	LastDelay	0.0821146	82114.6	1	5
13.7876	61	1	44	FullDelay	0.0821146	82114.6	1	5
13.8314	57	1	42	LastDelay	0.0172658	17265.8	1	2
13.8314	57	1	42	FullDelay	0.0172658	17265.8	1	2
13.8525	69	1	46	LastDelay	0.0637004	63700.4	1	11
13.8525	69	1	46	FullDelay	0.0637004	63700.4	1	11
13.8738	65	1	50	LastDelay	0	0	1	6
13.8738	65	1	50	FullDelay	0	0	1	6
13.8936	61	1	43	LastDelay	0.388133	388133	1	5
13.8936	61	1	43	FullDelay	0.388133	388133	1	5
13.9137	53	1	54	LastDelay	0.0287944	28794.4	1	2
13.9137	53	1	54	FullDelay	0.0287944	28794.4	1	2
13.9216	49	1	43	LastDelay	0.192707	192707	1	11
13.9216	49	1	43	FullDelay	0.192707	192707	1	11
13.9377	49	1	44	LastDelay	0.00884598	8845.98	1	9
13.9377	49	1	44	FullDelay	0.00884598	8845.98	1	9
14.0141	57	1	43	LastDelay	0	0	1	2
14.0141	57	1	43	FullDelay	0	0	1	2
14.0773	65	1	43	LastDelay	0.00352867	3528.67	1	5
14.0773	65	1	43	FullDelay	1.60353	1.60353e+06	2	5
14.1038	69	1	47	LastDelay	0.115004	115004	1	4
14.1038	69	1	47	FullDelay	0.115004	115004	1	4
14.104	53	1	49	LastDelay	0.0190246	19024.6	1	2
14.104	53	1	49	FullDelay	1.21902	1.21902e+06	2	2
14.1077	65	1	49	LastDelay	0.43392	433920	1	3
14.1077	65	1	49	FullDelay	0.43392	433920	1	3
14.1133	45	1	47	LastDelay	0.908549	908549	1	4
14.1133	45	1	47	FullDelay	0.908549	908549	1	4
14.2328	57	1	44	LastDelay	0.018633	18633	1	3
14.2328	57	1	44	FullDelay	0.018633	18633	1	3
14.2609	45	1	52	LastDelay	0.0561017	56101.7	1	3
14.2609	45	1	52	FullDelay	0.0561017	56101.7	1	3
14.2729	69	1	48	LastDelay	0.0841631	84163.1	1	10
14.2729	69	1	48	FullDelay	0.0841631	84163.1	1	10
14.2738	65	1	51	LastDelay	0	0	1	6
14.2738	65	1	51	FullDelay	0	0	1	6
14.2817	61	1	32	LastDelay	0.176274	176274	1	8
14.2817	61	1	32	FullDelay	4.57627	4.57627e+06	3	8
14.2993	53	1	55	LastDelay	0.0143417	14341.7	1	2
14.2993	53	1	55	FullDelay	0.0143417	14341.7	1	2
14.4361	57	1	45	LastDelay	0.0219847	21984.7	1	3
14.4361	57	1	45	FullDelay	0.0219847	21984.7	1	3
14.4738	65	1	52	LastDelay	0	0	1	4
14.4738	65	1	52	FullDelay	0	0	1	4
14.4767	45	1	49	LastDelay	0.871956	871956	1	3
14.4767	45	1	49	FullDelay	0.871956	871956	1	3
14.4768	69	1	49	LastDelay	0.0879764	87976.4	1	4
14.4768	69	1	49	FullDelay	0.0879764	87976.4	1	4
14.5567	61	1	36	LastDelay	0.0512225	51222.5	1	6
14.5567	61	1	36	FullDelay	3.65122	3.65122e+06	3	6
14.5722	49	1	36	LastDelay	0.043364	43364	1	11
14.5722	49	1	36	FullDelay	3.24336	3.24336e+06	3	11
14.6177	57	1	46	LastDelay	0.00356709	3567.09	1	13
14.6177	57	1	46	FullDelay	0.00356709	3567.09	1	13
14.6462	45	1	54	LastDelay	0.0414622	41462.2	1	3
14.6462	45	1	54	FullDelay	0.0414622	41462.2	1	3
14.6738	65	1	53	LastDelay	0	0	1	4
14.6738	65	1	53	FullDelay	0	0	1	4
14.7007	69	1	50	LastDelay	0.1119	111900	1	4
14.7007	69	1	50	FullDelay	0.1119	111900	1	4
14.7068	45	1	50	LastDelay	0.901997	901997	1	4
14.7068	45	1	50	FullDelay	0.901997	901997	1	4
14.8141	57	1	47	LastDelay	0	0	1	2
14.8141	57	1	47	FullDelay	0	0	1	2
14.8445	49	1	45	LastDelay	0.115608	115608	1	8
14.8445	49	1	45	FullDelay	0.115608	115608	1	8
14.86	61	1	45	LastDelay	0.954562	954562	1	13
14.86	61	1	45	FullDelay	0.954562	954562	1	13
14.8836	61	1	40	LastDelay	0.178182	178182	1	5
14.8836	61	1	40	FullDelay	3.17818	3.17818e+06	2	5
14.89	49	1	40	LastDelay	1.76114	1.76114e+06	1	9
14.89	49	1	40	FullDelay	1.76114	1.76114e+06	1	9
14.902	65	1	54	LastDelay	0.0282311	28231.2	1	3
14.902	65	1	54	FullDelay	0.0282311	28231.2	1	3
14.9344	53	1	58	LastDelay	0.0494995	49499.5	1	2
14.9344	53	1	58	FullDelay	0.0494995	49499.5	1	2
15.0141	57	1	48	LastDelay	0	0	1	2
15.0141	57	1	48	FullDelay	0	0	1	2
15.0284	45	1	55	LastDelay	0.223597	223597	1	3
15.0284	45	1	55	FullDelay	0.223597	223597	1	3
15.0738	65	1	55	LastDelay	0	0	1	4
15.0738	65	1	55	FullDelay	0	0	1	4
15.1179	53	1	59	LastDelay	0.0329911	32991.1	1	3
15.1179	53	1	59	FullDelay	0.0329911	32991.1	1	3
15.1571	61	1	42	LastDelay	0.0516302	51630.2	1	5
15.1571	61	1	42	FullDelay	1.85163	1.85163e+06	2	5
15.1757	49	1	42	LastDelay	1.64681	1.64681e+06	1	9
15.1757	49	1	42	FullDelay	1.64681	1.64681e+06	1	9
15.2083	45	1	56	LastDelay	0.203498	203498	1	4
15.2083	45	1	56	FullDelay	0.203498	203498	1	4
15.2141	57	1	49	LastDelay	0	0	1	2
15.2141	57	1	49	FullDelay	0	0	1	2
15.246	49	1	47	LastDelay	0.117086	117086	1	8
15.246	49	1	47	FullDelay	0.117086	117086	1	8
15.305	65	1	56	LastDelay	0.0311661	31166.1	1	4
15.305	65	1	56	FullDelay	0.0311661	31166.1	1	4
15.3143	53	1	56	LastDelay	0.829328	829328	1	5
15.3143	53	1	56	FullDelay	0.829328	829328	1	5
15.3357	53	1	60	LastDelay	0.0507956	50795.6	1	5
15.3357	53	1	60	FullDelay	0.0507956	50795.6	1	5
15.4141	57	1	50	LastDelay	0	0	1	2
15.4141	57	1	50	FullDelay	0	0	1	2
15.4297	49	1	48	LastDelay	0.100786	100786	1	8
15.4297	49	1	48	FullDelay	0.100786	100786	1	8
15.4511	69	1	54	LastDelay	0.0622864	62286.4	1	12
15.4511	69	1	54	FullDelay	0.0622864	62286.4	1	12
15.4554	45	1	58	LastDelay	0.0506155	50615.5	1	3
15.4554	45	1	58	FullDelay	0.0506155	50615.5	1	3
15.5054	61	1	47	LastDelay	0	0	1	11
15.5054	61	1	47	FullDelay	0	0	1	11
15.5301	53	1	61	LastDelay	0.0452065	45206.5	1	2
15.5301	53	1	61	FullDelay	0.0452065	45206.5	1	2
15.5888	69	1	55	LastDelay	0	0	1	4
15.5888	69	1	55	FullDelay	0	0	1	4
15.6345	49	1	49	LastDelay	0.105644	105644	1	8
15.6345	49	1	49	FullDelay	0.105644	105644	1	8
15.6582	57	1	51	LastDelay	0.0441086	44108.6	1	2
15.6582	57	1	51	FullDelay	0.0441086	44108.6	1	2
15.6652	69	1	51	LastDelay	0.876454	876454	1	4
15.6652	69	1	51	FullDelay	0.876454	876454	1	4
15.6738	65	1	58	LastDelay	0	0	1	3
15.6738	65	1	58	FullDelay	0	0	1	3
15.6774	45	1	51	LastDelay	1.67262	1.67262e+06	1	3
15.6774	45	1	51	FullDelay	1.67262	1.67262e+06	1	3
15.7224	53	1	62	LastDelay	0.0374803	37480.3	1	2
15.7224	53	1	62	FullDelay	0.0374803	37480.3	1	2
15.7397	45	1	59	LastDelay	0.134904	134904	1	8
15.7397	45	1	59	FullDelay	0.134904	134904	1	8
15.781	61	1	48	LastDelay	0.0755639	75563.9	1	11
15.781	61	1	48	FullDelay	0.0755639	75563.9	1	11
15.7888	69	1	56	LastDelay	0	0	1	4
15.7888	69	1	56	FullDelay	0	0	1	4
15.8373	49	1	50	LastDelay	0.108429	108429	1	8
15.8373	49	1	50	FullDelay	0.108429	108429	1	8
15.856	57	1	52	LastDelay	0.0418772	41877.2	1	3
15.856	57	1	52	FullDelay	0.0418772	41877.2	1	3
15.8624	69	1	52	LastDelay	0.873639	873639	1	5
15.8624	69	1	52	FullDelay	0.873639	873639	1	5
15.8738	65	1	59	LastDelay	0	0	1	4
15.8738	65	1	59	FullDelay	0	0	1	4
15.9054	61	1	49	LastDelay	0	0	1	14
15.9054	61	1	49	FullDelay	0	0	1	14
15.9327	53	1	63	LastDelay	0.0478119	47811.9	1	2
15.9327	53	1	63	FullDelay	0.0478119	47811.9	1	2
16.0466	45	1	53	LastDelay	1.64184	1.64184e+06	1	3
16.0466	45	1	53	FullDelay	1.64184	1.64184e+06	1	3
16.0498	57	1	53	LastDelay	0.035659	35659	1	2
16.0498	57	1	53	FullDelay	0.035659	35659	1	2
16.056	69	1	53	LastDelay	0.867225	867225	1	4
16.056	69	1	53	FullDelay	0.867225	867225	1	4
16.1035	69	1	57	LastDelay	0.114678	114678	1	4
16.1035	69	1	57	FullDelay	0.114678	114678	1	4
16.109	45	1	57	LastDelay	0.904245	904245	1	4
16.109	45	1	57	FullDelay	0.904245	904245	1	4
16.1124	65	1	57	LastDelay	0.0385873	38587.3	1	4
16.1124	65	1	57	FullDelay	0.638587	638587	2	4
16.1222	53	1	57	LastDelay	0.0372562	37256.2	1	5
16.1222	53	1	57	FullDelay	1.43726	1.43726e+06	2	5
16.2177	57	1	54	LastDelay	0.00352805	3528.05	1	14
16.2177	57	1	54	FullDelay	0.00352805	3528.05	1	14
16.2486	61	1	41	LastDelay	1.34314	1.34314e+06	1	5
16.2486	61	1	41	FullDelay	4.34314	4.34314e+06	2	5
16.2738	65	1	60	LastDelay	0	0	1	4
16.2738	65	1	60	FullDelay	0	0	1	4
16.2766	49	1	41	LastDelay	0.147723	147723	1	9
16.2766	49	1	41	FullDelay	2.94772	2.94772e+06	2	9
16.295	69	1	58	LastDelay	0.106251	106251	1	10
16.295	69	1	58	FullDelay	0.106251	106251	1	10
16.309	61	1	50	LastDelay	0.00359476	3594.76	1	6
16.309	61	1	50	FullDelay	0.00359476	3594.76	1	6
16.3244	53	1	64	LastDelay	0.0394613	39461.3	1	2
16.3244	53	1	64	FullDelay	0.0394613	39461.3	1	2
16.3402	45	1	62	LastDelay	0.13541	135410	1	11
16.3402	45	1	62	FullDelay	0.13541	135410	1	11
16.3888	69	1	59	LastDelay	0	0	1	5
16.3888	69	1	59	FullDelay	0	0	1	5
16.4141	57	1	55	LastDelay	0	0	1	2
16.4141	57	1	55	FullDelay	0	0	1	2
16.4738	65	1	61	LastDelay	0	0	1	3
16.4738	65	1	61	FullDelay	0	0	1	3
16.5148	53	1	65	LastDelay	0.0298226	29822.6	1	3
16.5148	53	1	65	FullDelay	0.0298226	29822.6	1	3
16.6006	49	1	52	LastDelay	0.27169	271690	1	7
16.6006	49	1	52	FullDelay	0.27169	271690	1	7
16.6141	57	1	56	LastDelay	0	0	1	2
16.6141	57	1	56	FullDelay	0	0	1	2
16.6738	65	1	62	LastDelay	0	0	1	4
16.6738	65	1	62	FullDelay	0	0	1	4
16.7054	61	1	52	LastDelay	0	0	1	4
16.7054	61	1	52	FullDelay	0	0	1	4
16.7166	45	1	64	LastDelay	0.111807	111807	1	6
16.7166	45	1	64	FullDelay	0.111807	111807	1	6
16.7833	69	1	60	LastDelay	0.194528	194528	1	4
16.7833	69	1	60	FullDelay	0.194528	194528	1	4
16.8021	45	1	60	LastDelay	0.997365	997365	1	8
16.8021	45	1	60	FullDelay	0.997365	997365	1	8
16.8141	57	1	57	LastDelay	0	0	1	2
16.8141	57	1	57	FullDelay	0	0	1	2
16.8738	65	1	63	LastDelay	0	0	1	3
16.8738	65	1	63	FullDelay	0	0	1	3
16.876	49	1	54	LastDelay	0.147163	147163	1	7
16.876	49	1	54	FullDelay	0.147163	147163	1	7
16.9221	45	1	65	LastDelay	0.117348	117348	1	4
16.9221	45	1	65	FullDelay	0.117348	117348	1	4
16.9888	69	1	62	LastDelay	0	0	1	15
16.9888	69	1	62	FullDelay	0	0	1	15
16.9902	61	1	53	LastDelay	0.084767	84767	1	4
16.9902	61	1	53	FullDelay	0.084767	84767	1	4
17.0058	49	1	53	LastDelay	0.476896	476896	1	8
17.0058	49	1	53	FullDelay	0.476896	476896	1	8
17.0141	57	1	58	LastDelay	0	0	1	2
17.0141	57	1	58	FullDelay	0	0	1	2
17.0585	53	1	67	LastDelay	0.173534	173534	1	2
17.0585	53	1	67	FullDelay	0.173534	173534	1	2
17.0648	49	1	55	LastDelay	0.135929	135929	1	7
17.0648	49	1	55	FullDelay	0.135929	135929	1	7
17.0738	65	1	64	LastDelay	0	0	1	5
17.0738	65	1	64	FullDelay	0	0	1	5
17.1305	61	1	54	LastDelay	0.0250162	25016.2	1	12
17.1305	61	1	54	FullDelay	0.0250162	25016.2	1	12
17.2141	57	1	59	LastDelay	0	0	1	2
17.2141	57	1	59	FullDelay	0	0	1	2
17.2569	49	1	56	LastDelay	0.128	128000	1	10
17.2569	49	1	56	FullDelay	0.128	128000	1	10
17.2738	65	1	65	LastDelay	0	0	1	3
17.2738	65	1	65	FullDelay	0	0	1	3
17.3828	61	1	55	LastDelay	0.0773262	77326.2	1	10
17.3828	61	1	55	FullDelay	0.0773262	77326.2	1	10
17.3888	69	1	64	LastDelay	0	0	1	4
17.3888	69	1	64	FullDelay	0	0	1	4
17.4141	57	1	60	LastDelay	0	0	1	2
17.4141	57	1	60	FullDelay	0	0	1	2
17.463	53	1	69	LastDelay	0.178051	178051	1	2
17.463	53	1	69	FullDelay	0.178051	178051	1	2
17.4638	49	1	57	LastDelay	0.13495	134950	1	9
17.4638	49	1	57	FullDelay	0.13495	134950	1	9
17.578	61	1	56	LastDelay	0.072536	72536	1	13
17.578	61	1	56	FullDelay	0.072536	72536	1	13
17.5888	69	1	65	LastDelay	0	0	1	9
17.5888	69	1	65	FullDelay	0	0	1	9
17.6174	53	1	66	LastDelay	0.932457	932457	1	3
17.6174	53	1	66	FullDelay	0.932457	932457	1	3
17.6205	65	1	66	LastDelay	0.146664	146664	1	4
17.6205	65	1	66	FullDelay	0.146664	146664	1	4
17.6712	45	1	69	LastDelay	0.0664404	66440.4	1	3
17.6712	45	1	69	FullDelay	0.0664404	66440.4	1	3
17.6738	65	1	67	LastDelay	0	0	1	3
17.6738	65	1	67	FullDelay	0	0	1	3
17.717	53	1	70	LastDelay	0.232097	232097	1	10
17.717	53	1	70	FullDelay	0.232097	232097	1	10
17.7324	49	1	58	LastDelay	0.203547	203547	1	15
17.7324	49	1	58	FullDelay	0.203547	203547	1	15
17.7912	61	1	57	LastDelay	0.0857251	85725.1	1	15
17.7912	61	1	57	FullDelay	0.0857251	85725.1	1	15
17.8141	57	1	62	LastDelay	0	0	1	2
17.8141	57	1	62	FullDelay	0	0	1	2
17.861	49	1	59	LastDelay	0.132122	132122	1	7
17.861	49	1	59	FullDelay	0.132122	132122	1	7
17.8838	69	1	66	LastDelay	0.0950244	95024.4	1	4
17.8838	69	1	66	FullDelay	0.0950244	95024.4	1	4
17.9054	61	1	58	LastDelay	0	0	1	11
17.9054	61	1	58	FullDelay	0	0	1	11
17.9062	45	1	66	LastDelay	0.901456	901456	1	5
17.9062	45	1	66	FullDelay	0.901456	901456	1	5
17.9447	53	1	68	LastDelay	0.859736	859736	1	6
17.9447	53	1	68	FullDelay	0.859736	859736	1	6
17.9478	65	1	68	LastDelay	0.0739816	73981.6	1	7
17.9478	65	1	68	FullDelay	0.0739816	73981.6	1	7
18.0434	57	1	61	LastDelay	0.029217	29217	1	3
18.0434	57	1	61	FullDelay	0.429217	429217	2	3
18.0621	49	1	60	LastDelay	0.133255	133255	1	11
18.0621	49	1	60	FullDelay	0.133255	133255	1	11
18.0738	65	1	69	LastDelay	0	0	1	4
18.0738	65	1	69	FullDelay	0	0	1	4
18.0774	69	1	61	LastDelay	1.28866	1.28866e+06	1	5
18.0774	69	1	61	FullDelay	1.28866	1.28866e+06	1	5
18.0854	45	1	67	LastDelay	0.880616	880616	1	3
18.0854	45	1	67	FullDelay	0.880616	880616	1	3
18.1271	53	1	73	LastDelay	0.0421607	42160.7	1	2
18.1271	53	1	73	FullDelay	0.0421607	42160.7	1	2
18.1683	61	1	33	LastDelay	0.0628547	62854.7	1	5
18.1683	61	1	33	FullDelay	8.26285	8.26285e+06	5	5
18.1747	49	1	32	LastDelay	0.045781	45781	1	8
18.1747	49	1	32	FullDelay	7.64578	7.64578e+06	4	8
18.2141	57	1	63	LastDelay	0	0	1	2
18.2141	57	1	63	FullDelay	0	0	1	2
18.2738	65	1	70	LastDelay	0	0	1	9
18.2738	65	1	70	FullDelay	0	0	1	9
18.2782	69	1	68	LastDelay	0.0894558	89455.8	1	4
18.2782	69	1	68	FullDelay	0.0894558	89455.8	1	4
18.2813	45	1	68	LastDelay	0.876527	876527	1	3
18.2813	45	1	68	FullDelay	0.876527	876527	1	3
18.3412	49	1	33	LastDelay	0.0122912	12291.2	1	9
18.3412	49	1	33	FullDelay	7.61229	7.61229e+06	4	9
18.4141	57	1	64	LastDelay	0	0	1	2
18.4141	57	1	64	FullDelay	0	0	1	2
18.4426	69	1	69	LastDelay	0.0538416	53841.6	1	5
18.4426	69	1	69	FullDelay	0.0538416	53841.6	1	5
18.5848	61	1	51	LastDelay	0.0793305	79330.5	1	14
18.5848	61	1	51	FullDelay	2.07933	2.07933e+06	2	14
18.6398	53	1	71	LastDelay	0.954897	954897	1	2
18.6398	53	1	71	FullDelay	0.954897	954897	1	2
